review,analysis,k_total,early_effect,midpoint_effect,final_effect,decay_ratio,direction_change,trajectory_cv,max_cumulative_shift,early_year,final_year
CD008709_pub4_data.rds,7::overall,10,-0.946595,-0.149999,-0.135343,0.142979,False,0.6445,0.529404,2011,2018
CD008709_pub4_data.rds,8::overall,12,-0.573481,-0.326785,-0.179454,0.31292,False,0.5461,0.197005,2011,2018
CD008709_pub4_data.rds,9::overall,13,-0.21494,-0.989909,-0.434786,2.022824,False,0.3874,0.612152,2010,2016
CD008858_pub5_data.rds,1::overall,7,-0.74937,-0.724992,-0.822252,1.097257,False,0.0452,0.068824,2005,2016
CD008858_pub5_data.rds,2::overall,72,-0.001936,0.657645,0.642573,331.825485,True,0.2322,0.295777,2005,2016
CD008858_pub5_data.rds,3::overall,48,-1.699542,1.4968,1.330873,0.783077,True,0.7701,1.34219,2005,2016
CD008858_pub5_data.rds,4::overall,27,-0.016624,0.008307,0.087091,5.238928,True,2.0102,0.041283,2005,2016
CD008873_pub5_data.rds,12::overall,7,-0.161799,-0.225106,-0.40307,2.49118,False,0.4197,0.10963,2011,2018
CD008873_pub5_data.rds,9::overall,7,0.069596,-0.08754,-0.352398,5.063471,True,1.5799,0.173522,2011,2018
CD008879_pub3_data.rds,1::overall,19,-0.618399,-0.366455,-0.392649,0.634944,False,0.2287,0.250176,1992,2023
CD008879_pub3_data.rds,2::overall,16,0.055176,-0.405996,-0.284738,5.160583,True,0.5576,0.25323,1992,2023
CD008879_pub3_data.rds,3::overall,11,-0.006576,-0.009163,-0.01432,2.177499,False,0.9165,0.033558,2002,2023
CD008940_pub4_data.rds,1::nan,30,0.189108,0.08664,0.142642,0.754289,False,18.1659,0.312102,2009,2024
CD008940_pub4_data.rds,2::nan,30,0.308776,0.089734,0.052509,0.170055,False,0.7871,0.12142,2009,2024
CD008940_pub4_data.rds,3::nan,32,-0.115395,0.037122,-0.083439,0.723072,False,35.2906,0.391231,2009,2024
CD008940_pub4_data.rds,4::nan,29,0.462863,0.121949,0.192204,0.415251,False,0.9498,0.399506,2009,2024
CD008940_pub4_data.rds,5::nan,28,-0.350522,-0.072151,-0.056735,0.16186,False,3.5042,0.350735,2009,2024
CD008940_pub4_data.rds,6::1.0,15,-0.032773,-0.039875,-0.035789,1.092013,False,1.555,0.058274,2012,2024
CD008940_pub4_data.rds,6::2.0,13,-0.051787,-0.002823,-0.072293,1.395952,False,0.8074,0.060525,2010,2024
CD008973_pub3_data.rds,1::overall,10,1.806434,1.843666,1.644657,0.910444,False,0.0762,0.171147,2005,2018
CD008973_pub3_data.rds,2::overall,7,0.966579,0.937574,0.912702,0.94426,False,0.0329,0.069393,2006,2018
CD008973_pub3_data.rds,5::overall,11,0.0,-0.133374,-0.449014,,False,1.3354,0.359597,2001,2018
CD008973_pub3_data.rds,6::overall,10,1.806434,1.843666,1.644657,0.910444,False,0.0742,0.171147,2005,2018
CD008973_pub3_data.rds,7::overall,10,1.806434,1.843666,1.644657,0.910444,False,0.0703,0.171147,2005,2018
CD008973_pub3_data.rds,8::overall,10,1.806434,1.843666,1.644657,0.910444,False,0.0777,0.171147,2005,2018
CD009022_pub4_data.rds,12::nan,10,-0.004898,0.001638,0.002606,0.532029,True,1.2782,0.008692,2013,2023
CD009022_pub4_data.rds,1::nan,6,0.016028,0.001461,0.014726,0.918771,False,0.8091,0.014206,2014,2023
CD009022_pub4_data.rds,5::nan,11,-0.004898,-0.005762,-1.6e-05,0.003207,False,0.5655,0.008088,2013,2023
CD009022_pub4_data.rds,7::nan,9,0.942672,1.244417,1.083494,1.149386,False,0.1041,0.263691,2013,2019
CD009235_pub4_data.rds,10::nan,12,0.149645,0.29787,0.108205,0.723078,False,0.4686,0.192658,2006,2020
CD009235_pub4_data.rds,11::nan,22,-0.52873,-0.336518,-0.348789,0.659673,False,0.1728,0.116866,2008,2023
CD009235_pub4_data.rds,12::nan,10,-0.816866,-0.695146,-0.681039,0.833721,False,0.1698,0.336194,2009,2020
CD009235_pub4_data.rds,13::nan,17,-0.150078,-0.516531,-0.368769,2.457192,False,0.3272,0.166873,2006,2023
CD009235_pub4_data.rds,14::1.0,12,-0.093349,-0.036207,-0.022159,0.237377,False,0.6397,0.067666,2011,2022
CD009235_pub4_data.rds,14::2.0,18,0.026986,-0.061518,-0.003784,0.14021,True,0.5769,0.053529,2008,2023
CD009235_pub4_data.rds,14::3.0,20,0.034249,0.002515,0.010027,0.292772,False,0.6778,0.008434,2003,2023
CD009235_pub4_data.rds,15::1.0,8,-0.077246,-0.033182,-0.024915,0.322536,False,0.42,0.021692,2014,2022
CD009235_pub4_data.rds,15::2.0,12,0.034061,0.050309,0.04493,1.31912,False,0.475,0.034669,2009,2022
CD009235_pub4_data.rds,15::3.0,19,-0.04399,-0.050456,-0.029958,0.681029,False,0.2992,0.03236,2008,2024
CD009235_pub4_data.rds,16::2.0,14,-0.6788,-0.50183,-0.574307,0.846062,False,0.1026,0.082412,2008,2020
CD009235_pub4_data.rds,16::3.0,11,0.778306,-0.136194,-0.081566,0.1048,True,4.7748,0.727588,2009,2022
CD009235_pub4_data.rds,17::1.0,17,0.034504,-0.015586,-0.009191,0.26637,True,4.71,0.036638,2003,2022
CD009235_pub4_data.rds,17::2.0,9,-0.01847,-0.011024,-0.007372,0.399159,False,101.2853,0.048183,2009,2016
CD009235_pub4_data.rds,17::3.0,7,0.042141,0.028843,0.020643,0.489854,False,0.2587,0.007227,2018,2023
CD009235_pub4_data.rds,18::1.0,14,0.034061,0.019897,0.01039,0.305035,False,0.3644,0.013728,2009,2022
CD009235_pub4_data.rds,18::2.0,6,-0.018391,-0.027067,-0.022633,1.230688,False,0.3699,0.02762,2012,2013
CD009235_pub4_data.rds,18::3.0,8,-0.20621,-0.133236,-0.104656,0.507523,False,0.2255,0.04139,2014,2018
CD009235_pub4_data.rds,19::1.0,7,0.778306,0.075658,0.273252,0.351086,False,0.6217,0.537801,2009,2020
CD009235_pub4_data.rds,19::2.0,9,-0.481099,-0.278387,-0.298074,0.619568,False,0.2043,0.176848,2011,2016
CD009235_pub4_data.rds,1::nan,140,-0.259511,-0.026472,-0.003471,0.013374,False,1.4648,0.097882,1989,2023
CD009235_pub4_data.rds,20::1.0,13,0.046393,0.012394,-0.005006,0.107916,True,1.0848,0.043129,2008,2022
CD009235_pub4_data.rds,20::2.0,37,-0.013703,-0.04193,-0.001862,0.135877,False,0.3641,0.020904,2001,2023
CD009235_pub4_data.rds,21::1.0,7,-0.082613,-0.053039,-0.041474,0.502021,False,0.2521,0.028968,2013,2022
CD009235_pub4_data.rds,21::2.0,32,0.0154,-0.008948,0.001868,0.121307,False,1.3881,0.023273,2006,2024
CD009235_pub4_data.rds,22::1.0,9,-1.236623,-0.375571,-0.25328,0.204816,False,0.6967,0.630116,2009,2020
CD009235_pub4_data.rds,22::2.0,18,-0.364705,-0.273536,-0.420875,1.154015,False,0.1911,0.111774,2006,2022
CD009235_pub4_data.rds,2::1.0,25,0.839162,-0.131766,-0.217774,0.259514,True,6.2639,0.587522,2008,2024
CD009235_pub4_data.rds,2::2.0,9,-0.092125,-0.099794,-0.049924,0.541917,False,0.2148,0.048404,2011,2023
CD009235_pub4_data.rds,2::nan,38,0.0154,-0.02181,-0.00659,0.427924,True,0.8492,0.023652,2006,2023
CD009235_pub4_data.rds,3::nan,65,0.0154,-0.009234,0.000237,0.015417,False,1.5929,0.0186,2006,2024
CD009235_pub4_data.rds,4::nan,26,0.039607,0.004538,0.009428,0.238048,False,2.4448,0.037806,2011,2022
CD009235_pub4_data.rds,5::nan,12,0.034249,0.00574,0.002894,0.084512,False,0.9705,0.022688,2003,2020
CD009235_pub4_data.rds,6::nan,30,0.072868,-0.011071,0.013691,0.187882,False,7.1597,0.03267,2002,2023
CD009235_pub4_data.rds,7::nan,19,-0.036953,-0.031651,-0.007898,0.213743,False,0.5329,0.025847,2001,2022
CD009235_pub4_data.rds,8::nan,8,-0.037636,-0.024347,-0.022287,0.592163,False,0.1757,0.011676,2009,2020
CD009235_pub4_data.rds,9::nan,27,-0.149538,-0.288336,-0.394334,2.637012,False,0.286,0.302395,2003,2022
CD009244_pub3_data.rds,1::nan,9,-0.095377,-0.115519,0.015876,0.16645,True,1.7076,0.620904,2013,2025
CD009244_pub3_data.rds,2::nan,8,0.386341,-0.352969,-0.340644,0.881717,True,2.2967,0.583164,2013,2025
CD009244_pub3_data.rds,3::nan,7,0.228941,0.309024,0.044776,0.195578,False,0.4728,0.138113,2013,2025
CD009252_pub2_data.rds,1::overall,26,0.0,-0.105335,-0.15968,,False,0.281,0.124783,2001,2022
CD009252_pub2_data.rds,2::overall,27,0.024015,0.278091,-0.049684,2.068909,True,1.383,0.487649,1996,2022
CD009252_pub2_data.rds,3::overall,26,0.473603,0.294174,0.322504,0.680959,False,0.3445,0.403682,1993,2022
CD009252_pub2_data.rds,4::overall,17,0.635003,0.762839,0.754127,1.187595,False,0.1105,0.257571,2003,2022
CD009298_pub3_data.rds,11::1.0,6,0.004472,0.003649,0.000574,0.128455,False,1.2957,0.005875,2021,2022
CD009298_pub3_data.rds,13::nan,6,-0.071662,0.134291,0.093646,1.306788,True,2.6002,0.160855,2021,2022
CD009298_pub3_data.rds,15::1.0,6,0.01967,0.299164,0.22814,11.598563,False,0.662,0.193706,2021,2022
CD009298_pub3_data.rds,17::nan,6,-0.293532,-0.278155,-0.212193,0.722896,False,0.1428,0.065962,2021,2022
CD009298_pub3_data.rds,19::1.0,6,-0.435813,-0.346143,-0.278277,0.638523,False,0.158,0.067866,2021,2022
CD009298_pub3_data.rds,1::nan,6,-0.30146,-0.217129,-0.170342,0.565056,False,0.26,0.122288,2021,2022
CD009298_pub3_data.rds,21::nan,6,0.078335,-0.452197,-0.07787,0.994061,True,1.0645,0.406445,2021,2022
CD009298_pub3_data.rds,23::1.0,6,-0.067672,-0.49593,-0.132608,1.959579,False,0.6521,0.363321,2021,2022
CD009298_pub3_data.rds,25::nan,6,0.175379,-0.030935,-0.070515,0.40207,True,2.7719,0.112478,2021,2022
CD009298_pub3_data.rds,27::1.0,6,0.361875,0.193156,0.030298,0.083724,False,0.6108,0.178732,2021,2022
CD009298_pub3_data.rds,3::1.0,6,-0.422987,-0.21287,-0.179637,0.424688,False,0.3423,0.144277,2021,2022
CD009298_pub3_data.rds,5::nan,6,0.00297,0.005174,0.004308,1.450313,False,0.3126,0.002954,2021,2022
CD009298_pub3_data.rds,7::1.0,6,0.004472,0.003649,0.000574,0.128455,False,1.2957,0.005875,2021,2022
CD009298_pub3_data.rds,9::nan,6,0.00297,0.005174,0.004308,1.450313,False,0.3126,0.002954,2021,2022
CD009362_pub4_data.rds,1::overall,56,-0.383923,-0.277288,-0.510185,1.328875,False,0.2281,0.158915,1987,2022
CD009362_pub4_data.rds,2::overall,47,-0.268503,-0.662673,-0.541864,2.018091,False,0.2076,0.411005,2010,2022
CD009362_pub4_data.rds,3::overall,9,1.104368,0.63917,0.680117,0.615843,False,0.3727,0.38527,2019,2022
CD009362_pub4_data.rds,4::overall,20,-1.443595,-1.194468,-0.830983,0.575634,False,0.1816,0.249567,2015,2022
CD009417_pub3_data.rds,2::overall,6,0.058988,0.028828,0.021507,0.364601,False,0.3869,0.023067,1998,2019
CD009508_pub2_data.rds,1::overall,35,-0.16425,0.02037,-0.001045,0.006362,False,12.1063,0.042837,2009,2024
CD009508_pub2_data.rds,2::overall,21,-0.093857,-0.033513,-0.047498,0.506069,False,0.6613,0.069833,2007,2024
CD009508_pub2_data.rds,3::overall,16,1.041837,0.782033,0.512113,0.491548,False,0.2309,0.257997,1999,2020
CD009508_pub2_data.rds,4::overall,6,0.734307,0.568484,0.530781,0.722832,False,0.1663,0.257068,2010,2020
CD009531_pub3_data.rds,1::overall,14,-0.028136,-0.02437,-0.02892,1.027856,False,0.0589,0.001325,2011,2017
CD009531_pub3_data.rds,2::overall,19,-0.346875,-0.309149,-0.299061,0.862157,False,0.0582,0.035929,2011,2018
CD009531_pub3_data.rds,3::overall,6,-0.42341,-0.417748,-0.415745,0.981896,False,0.0068,0.003121,2011,2017
CD009531_pub3_data.rds,4::overall,6,-0.449293,-0.443568,-0.441493,0.982639,False,0.0066,0.003139,2011,2017
CD009531_pub3_data.rds,6::overall,13,0.030305,0.030305,0.044147,1.456744,False,0.151,0.003979,2012,2018
CD009535_pub3_data.rds,2::overall,9,-0.204746,-0.091764,-0.21531,1.051595,False,0.2446,0.119978,2012,2021
CD009535_pub3_data.rds,5::overall,6,0.325698,0.346717,0.305447,0.93782,False,0.045,0.041271,2012,2021
CD009609_pub3_data.rds,9::overall,8,-0.846272,-0.75956,-0.774215,0.914853,False,0.0523,0.054943,2018,2022
CD009679_pub3_data.rds,1::overall,20,0.0,-0.038603,-0.030978,,False,1.0074,0.057924,2006,2019
CD009679_pub3_data.rds,2::overall,54,-0.052965,0.037251,-0.222402,4.199016,False,4.3926,0.517859,2006,2019
CD009679_pub3_data.rds,3::overall,9,-0.052965,0.300333,0.149457,2.821779,True,0.6823,0.563182,2006,2019
CD009679_pub3_data.rds,4::overall,34,-0.733166,-0.660811,-0.330038,0.450154,False,0.2945,0.441118,1989,2022
CD009679_pub3_data.rds,5::overall,11,-0.052965,-0.122559,-0.07835,1.479268,False,0.3709,0.119958,2006,2019
CD009679_pub3_data.rds,6::overall,18,-0.809006,-0.819722,-0.203862,0.251991,False,0.5658,0.414868,2006,2022
CD009679_pub3_data.rds,7::overall,11,0.466041,0.125985,0.100031,0.21464,False,0.9518,0.331656,2006,2019
CD009679_pub3_data.rds,8::overall,8,0.378887,0.344875,0.326551,0.861868,False,0.0525,0.013913,2008,2019
CD009730_pub3_data.rds,13::overall,11,-0.349062,-0.271538,-0.039815,0.114062,False,1.2042,0.355513,1985,1997
CD009730_pub3_data.rds,1::overall,32,0.282269,0.029272,-0.161806,0.573233,True,18.8737,0.210965,1982,2021
CD009730_pub3_data.rds,2::overall,26,0.212936,-0.067505,0.048756,0.228971,False,2.33,0.290933,1983,2021
CD009730_pub3_data.rds,3::overall,18,0.628044,0.403158,0.066154,0.105334,False,0.4674,0.311687,1982,2021
CD009730_pub3_data.rds,4::overall,13,0.131546,0.052234,-0.09385,0.713439,True,2.4154,0.148434,1985,2021
CD009730_pub3_data.rds,5::overall,8,-0.048018,0.501114,-0.086226,1.795715,False,2.4627,0.616983,1987,2021
CD009730_pub3_data.rds,6::overall,8,0.280783,0.172145,0.104985,0.3739,False,0.3152,0.053765,1985,1999
CD009730_pub3_data.rds,7::overall,7,-0.757936,-0.487879,-0.385639,0.508802,False,0.2557,0.164299,1985,1999
CD009730_pub3_data.rds,8::overall,14,0.266083,0.271012,-0.069288,0.260401,True,1.6703,0.366967,1983,2001
CD009749_pub3_data.rds,10::overall,19,-0.049771,-0.162217,0.006712,0.134848,True,0.8154,0.182139,2013,2023
CD009749_pub3_data.rds,1::overall,9,0.469705,0.281792,0.195963,0.417204,False,0.3361,0.269311,2013,2021
CD009749_pub3_data.rds,2::overall,12,0.652133,0.686568,0.809335,1.241058,False,0.1041,0.197509,2010,2023
CD009749_pub3_data.rds,3::overall,8,0.225185,0.170576,0.048724,0.216372,False,0.7623,0.216304,2014,2021
CD009749_pub3_data.rds,4::overall,12,0.234496,0.376713,0.372001,1.586384,False,0.182,0.161686,2010,2023
CD009749_pub3_data.rds,5::overall,11,0.525207,0.130771,0.142764,0.271824,False,0.5223,0.371031,2012,2021
CD009749_pub3_data.rds,6::overall,16,0.815541,0.867182,0.740918,0.908499,False,0.0489,0.082752,2010,2023
CD009749_pub3_data.rds,7::overall,9,-0.290805,0.48638,0.427485,1.470004,True,0.7986,0.702634,2010,2023
CD009749_pub3_data.rds,8::overall,9,1.457733,1.365867,1.276477,0.875659,False,0.0447,0.112227,2015,2021
CD009752_pub3_data.rds,10::overall,6,0.0,-0.004957,-0.001022,,False,0.8531,0.006209,2011,2013
CD009752_pub3_data.rds,1::overall,10,-0.062555,-0.398521,-0.269495,4.3081,False,0.8436,0.370185,2004,2016
CD009752_pub3_data.rds,2::overall,7,-0.062555,-0.526825,-0.217655,3.479395,False,0.5639,0.355984,2004,2016
CD009752_pub3_data.rds,3::overall,6,-0.095363,-0.284378,-0.277107,2.905822,False,0.576,0.226427,2012,2016
CD009788_pub3_data.rds,9::overall,7,0.024508,0.014775,-0.008755,0.357228,True,0.9203,0.021077,2013,2021
CD010001_pub4_data.rds,1::overall,36,-0.052015,0.435052,0.406332,7.811775,True,0.5118,0.076212,2002,2023
CD010001_pub4_data.rds,2::overall,41,0.999547,0.998312,0.818852,0.819223,False,0.0822,0.150435,2002,2023
CD010001_pub4_data.rds,3::overall,51,0.071786,0.693351,0.609925,8.496375,False,0.2849,0.146637,2003,2023
CD010001_pub4_data.rds,4::overall,49,0.071786,0.587737,0.466269,6.495219,False,0.2736,0.146637,2003,2023
CD010001_pub4_data.rds,5::overall,31,-0.230336,-0.149598,0.462175,2.006526,True,4.2348,0.539233,2016,2023
CD010001_pub4_data.rds,6::overall,23,-0.150212,0.007816,0.082225,0.547392,True,28.12,0.124671,2002,2023
CD010145_pub2_data.rds,18::nan,14,0.953227,1.139233,1.075728,1.128511,False,0.1067,0.291177,1995,2008
CD010145_pub2_data.rds,19::nan,14,1.719161,1.118547,0.871066,0.506681,False,0.2298,0.297728,1995,2008
CD010145_pub2_data.rds,20::nan,12,0.36602,0.73847,0.755073,2.062926,False,0.4695,0.644272,1995,2008
CD010145_pub2_data.rds,21::nan,12,-1.237859,-1.264923,-1.323306,1.069028,False,0.0711,0.238921,1995,2008
CD010145_pub2_data.rds,2::1.0,9,-1.618107,-1.376638,-1.240948,0.766913,False,0.0859,0.277529,1999,2021
CD010145_pub2_data.rds,3::1.0,6,-0.322284,-0.316889,-0.319898,0.992596,False,0.0063,0.00435,1999,2021
CD010189_pub3_data.rds,10::overall,6,-0.027549,-0.043417,-0.037392,1.357317,False,0.2212,0.018237,2002,2012
CD010189_pub3_data.rds,1::overall,6,-0.027549,-0.043417,-0.037392,1.357317,False,0.2212,0.018237,2002,2012
CD010189_pub3_data.rds,2::overall,6,-0.05035,-0.057018,-0.04871,0.96742,False,0.1062,0.014797,2003,2012
CD010216_pub9_data.rds,11::overall,7,0.094996,0.092144,0.204984,2.157827,False,0.3959,0.118195,2016,2020
CD010216_pub9_data.rds,18::overall,6,1.390722,0.608154,0.757556,0.544721,False,0.3268,0.535346,2015,2022
CD010216_pub9_data.rds,1::overall,43,0.495122,0.417617,0.344734,0.696261,False,0.3412,0.174675,2013,2024
CD010216_pub9_data.rds,2::overall,32,0.148863,0.091621,0.139869,0.93958,False,0.6082,0.119067,2013,2024
CD010216_pub9_data.rds,3::overall,41,0.420523,0.078547,0.000793,0.001885,False,1.2488,0.335995,2013,2024
CD010216_pub9_data.rds,4::overall,29,-0.303919,-0.282254,0.193955,0.638178,True,0.6035,0.357694,2014,2023
CD010216_pub9_data.rds,5::overall,6,0.113761,-0.067573,-0.062282,0.547484,True,6.7501,0.130306,2018,2020
CD010216_pub9_data.rds,6::overall,8,0.105977,-0.06611,-0.143093,1.350236,True,2.093,0.12909,2018,2020
CD010216_pub9_data.rds,7::overall,6,0.026065,-0.113323,-0.100422,3.852711,True,1.3116,0.11469,2018,2020
CD010216_pub9_data.rds,8::overall,6,-0.422789,-0.155228,-0.146077,0.345508,False,0.6684,0.350457,2013,2019
CD010216_pub9_data.rds,9::overall,8,-0.422789,-0.44901,-0.503886,1.191816,False,0.0733,0.082491,2013,2022
CD010290_pub4_data.rds,10::overall,10,0.771134,0.343327,0.386738,0.501519,False,0.3559,0.191441,1991,2018
CD010290_pub4_data.rds,11::overall,7,0.196914,0.104872,0.382985,1.944937,False,0.5728,0.291807,2006,2018
CD010290_pub4_data.rds,13::overall,6,0.18024,0.192493,0.139073,0.7716,False,0.1338,0.05342,2006,2018
CD010290_pub4_data.rds,16::overall,8,-0.628955,-0.260593,-0.171588,0.272814,False,0.5526,0.18323,2001,2010
CD010290_pub4_data.rds,17::overall,8,-0.628955,-0.260593,-0.171588,0.272814,False,0.5526,0.18323,2001,2010
CD010290_pub4_data.rds,1::overall,9,0.338446,0.151077,0.333798,0.986266,False,0.7309,0.412942,1998,2018
CD010290_pub4_data.rds,2::overall,10,0.771134,0.353891,0.197894,0.256627,False,0.7754,0.897728,1991,2018
CD010290_pub4_data.rds,3::overall,13,0.378194,0.002675,0.432994,1.1449,False,0.816,0.385652,1991,2018
CD010290_pub4_data.rds,4::overall,13,0.748673,0.010569,-0.03729,0.049808,True,1.3262,0.439739,1991,2018
CD010290_pub4_data.rds,5::overall,11,-0.325852,-0.042501,0.138502,0.425045,True,2.629,0.184691,1996,2018
CD010290_pub4_data.rds,6::overall,11,0.606622,-0.199414,-0.283664,0.467612,True,2.2093,0.610775,1998,2018
CD010290_pub4_data.rds,7::overall,10,0.283195,0.271872,0.279178,0.985815,False,0.1074,0.076471,1996,2018
CD010290_pub4_data.rds,9::overall,14,0.771134,0.225469,0.407145,0.527983,False,0.3868,0.278578,1991,2018
CD010441_pub3_data.rds,1::overall,6,-0.981068,-0.878969,-0.846873,0.863216,False,0.1276,0.284406,1966,2020
CD010441_pub3_data.rds,2::overall,6,-0.393024,-0.386706,-0.374286,0.952324,False,0.0664,0.063106,1966,2020
CD010441_pub3_data.rds,3::overall,6,-0.212442,-0.400979,-0.394831,1.85853,False,0.4663,0.574007,1966,2020
CD010441_pub3_data.rds,4::overall,6,0.148084,-0.610982,-0.480444,3.244394,True,1.6063,0.711281,1966,2020
CD010533_pub3_data.rds,1::overall,18,0.000407,-0.35944,-0.028178,69.210328,True,0.7969,0.519565,2008,2018
CD010533_pub3_data.rds,2::overall,17,-0.001177,0.004113,0.019727,16.757604,True,1.3023,0.014542,2008,2018
CD010533_pub3_data.rds,3::overall,14,-0.284202,-0.679993,-0.368829,1.297771,False,0.4198,0.439366,2008,2018
CD010533_pub3_data.rds,4::overall,7,-0.417821,-0.298927,-0.291897,0.698617,False,0.1491,0.105921,2008,2018
CD010533_pub3_data.rds,5::overall,8,-0.10638,-0.162888,-0.168078,1.579973,False,0.1793,0.027591,2008,2012
CD010583_pub6_data.rds,1::1.0,6,-0.114852,-0.073302,-0.070215,0.611347,False,0.2122,0.0359,2017,2020
CD010583_pub6_data.rds,2::1.0,6,-0.18839,-0.195693,-0.279095,1.48147,False,0.6126,0.194657,2017,2020
CD010583_pub6_data.rds,3::1.0,6,0.286171,0.243093,0.262953,0.918868,False,0.0604,0.031664,2017,2020
CD010583_pub6_data.rds,5::nan,8,0.086241,0.083958,0.082634,0.958174,False,0.0145,0.000897,2016,2023
CD010583_pub6_data.rds,6::nan,7,-1.204086,-0.103224,-0.08821,0.073259,False,1.5909,1.251487,2016,2023
CD010583_pub6_data.rds,7::nan,6,0.12167,0.148749,0.146035,1.200261,False,0.1547,0.065221,2017,2020
CD010779_pub2_data.rds,2::overall,9,-0.027463,-0.099898,-0.076135,2.772255,False,0.3183,0.057866,2007,2019
CD010856_pub3_data.rds,1::overall,7,-0.454582,-0.298587,-0.223191,0.490982,False,0.2353,0.085361,1967,2022
CD010856_pub3_data.rds,2::overall,7,-0.180212,-0.012558,-0.062917,0.349125,False,0.7007,0.125478,1975,2022
CD010856_pub3_data.rds,4::overall,7,-0.474703,-0.310709,-0.231865,0.488441,False,0.2377,0.086786,1967,2022
CD010856_pub3_data.rds,5::overall,6,-0.347364,-0.302435,-0.237481,0.683667,False,0.1452,0.085458,1967,2022
CD010856_pub3_data.rds,6::overall,11,-0.81226,-0.512185,-0.34653,0.426625,False,0.2705,0.16299,1965,2022
CD010856_pub3_data.rds,7::overall,12,-0.554947,-0.293864,-0.093071,0.167711,False,0.4799,0.156601,1965,2022
CD010856_pub3_data.rds,8::overall,12,-0.364391,-0.34285,-0.394806,1.083469,False,0.1715,0.140055,1965,2022
CD010856_pub3_data.rds,9::overall,9,-0.297668,-0.354235,-0.255072,0.8569,False,0.1748,0.148189,1965,2022
CD010861_pub3_data.rds,10::overall,7,2.346628,2.122441,1.515702,0.645906,False,0.1467,0.321031,2011,2024
CD010861_pub3_data.rds,12::overall,9,-1.726621,-1.737166,-1.835455,1.063033,False,0.0376,0.117002,2008,2023
CD010861_pub3_data.rds,13::overall,7,-1.286311,-1.457624,-1.347928,1.047902,False,0.0532,0.188922,2011,2023
CD010861_pub3_data.rds,1::overall,19,-0.045462,-0.006305,0.134074,2.949125,True,1.4086,0.493583,2006,2018
