review,analysis,k,span_years,studies_per_year,start_year,end_year
CD014852_pub2_data.rds,9::overall,10,20.0,0.5,2003,2023
CD014855_pub2_data.rds,1::1.0,9,50.0,0.18,1973,2023
CD014855_pub2_data.rds,1::nan,7,50.0,0.14,1973,2023
CD014855_pub2_data.rds,2::1.0,8,45.0,0.177778,1978,2023
CD014855_pub2_data.rds,2::nan,7,45.0,0.155556,1978,2023
CD014855_pub2_data.rds,4::1.0,8,50.0,0.16,1973,2023
CD014855_pub2_data.rds,4::nan,6,50.0,0.12,1973,2023
CD014855_pub2_data.rds,5::1.0,6,20.0,0.3,2003,2023
CD014855_pub2_data.rds,5::nan,5,20.0,0.25,2003,2023
CD014861_pub2_data.rds,10::nan,7,0.0,7.0,2001,2001
CD014861_pub2_data.rds,6::nan,8,11.0,0.727273,2002,2013
CD014861_pub2_data.rds,8::nan,5,12.0,0.416667,2001,2013
CD014869_pub2_data.rds,1::overall,6,13.0,0.461538,1992,2005
CD014869_pub2_data.rds,6::overall,6,13.0,0.461538,1992,2005
CD014869_pub2_data.rds,7::overall,6,13.0,0.461538,1992,2005
CD014871_pub2_data.rds,3::overall,8,10.0,0.8,2012,2022
CD014872_pub2_data.rds,10::overall,13,14.0,0.928571,2010,2024
CD014872_pub2_data.rds,11::overall,13,14.0,0.928571,2010,2024
CD014872_pub2_data.rds,12::overall,11,14.0,0.785714,2010,2024
CD014872_pub2_data.rds,13::overall,8,12.0,0.666667,2010,2022
CD014872_pub2_data.rds,14::overall,7,3.0,2.333333,2020,2023
CD014872_pub2_data.rds,1::overall,28,16.0,1.75,2008,2024
CD014872_pub2_data.rds,2::overall,27,16.0,1.6875,2008,2024
CD014872_pub2_data.rds,3::overall,24,16.0,1.5,2008,2024
CD014872_pub2_data.rds,4::overall,21,16.0,1.3125,2008,2024
CD014872_pub2_data.rds,5::overall,23,14.0,1.642857,2010,2024
CD014872_pub2_data.rds,6::overall,22,14.0,1.571429,2010,2024
CD014872_pub2_data.rds,7::overall,20,14.0,1.428571,2010,2024
CD014872_pub2_data.rds,8::overall,14,7.0,2.0,2017,2024
CD014872_pub2_data.rds,9::overall,13,14.0,0.928571,2010,2024
CD014889_pub2_data.rds,1::overall,6,16.0,0.375,2007,2023
CD014889_pub2_data.rds,2::overall,6,16.0,0.375,2007,2023
CD014889_pub2_data.rds,3::overall,6,16.0,0.375,2007,2023
CD014889_pub2_data.rds,4::overall,6,16.0,0.375,2007,2023
CD014914_pub2_data.rds,10::overall,9,24.0,0.375,1984,2008
CD014914_pub2_data.rds,11::overall,7,12.0,0.583333,1996,2008
CD014914_pub2_data.rds,1::overall,68,36.0,1.888889,1984,2020
CD014914_pub2_data.rds,2::overall,39,36.0,1.083333,1984,2020
CD014914_pub2_data.rds,3::overall,34,36.0,0.944444,1984,2020
CD014914_pub2_data.rds,4::overall,26,36.0,0.722222,1984,2020
CD014914_pub2_data.rds,5::overall,20,36.0,0.555556,1984,2020
CD014914_pub2_data.rds,6::overall,10,24.0,0.416667,1984,2008
CD014914_pub2_data.rds,7::overall,10,24.0,0.416667,1984,2008
CD014914_pub2_data.rds,8::overall,10,24.0,0.416667,1984,2008
CD014914_pub2_data.rds,9::overall,5,22.0,0.227273,1984,2006
CD014923_pub2_data.rds,1::overall,10,8.0,1.25,2015,2023
CD014923_pub2_data.rds,2::overall,9,8.0,1.125,2015,2023
CD014932_pub2_data.rds,1::overall,11,21.0,0.52381,1999,2020
CD014932_pub2_data.rds,2::overall,13,23.0,0.565217,1999,2022
CD014932_pub2_data.rds,3::overall,9,16.0,0.5625,2006,2022
CD014932_pub2_data.rds,4::overall,9,16.0,0.5625,2006,2022
CD014932_pub2_data.rds,5::overall,8,13.0,0.615385,2004,2017
CD014937_pub2_data.rds,10::overall,21,40.0,0.525,1984,2024
CD014937_pub2_data.rds,11::overall,36,40.0,0.9,1984,2024
CD014937_pub2_data.rds,12::overall,72,40.0,1.8,1984,2024
CD014937_pub2_data.rds,13::overall,51,40.0,1.275,1984,2024
CD014937_pub2_data.rds,14::overall,14,18.0,0.777778,2006,2024
CD014937_pub2_data.rds,15::overall,38,40.0,0.95,1984,2024
CD014937_pub2_data.rds,17::overall,23,20.0,1.15,2004,2024
CD014937_pub2_data.rds,18::overall,15,40.0,0.375,1984,2024
CD014937_pub2_data.rds,19::overall,32,40.0,0.8,1984,2024
CD014937_pub2_data.rds,1::overall,46,48.0,0.958333,1976,2024
CD014937_pub2_data.rds,20::overall,33,40.0,0.825,1984,2024
CD014937_pub2_data.rds,21::overall,44,40.0,1.1,1984,2024
CD014937_pub2_data.rds,22::overall,32,40.0,0.8,1984,2024
CD014937_pub2_data.rds,2::overall,46,53.0,0.867925,1971,2024
CD014937_pub2_data.rds,3::overall,44,48.0,0.916667,1976,2024
CD014937_pub2_data.rds,4::overall,5,23.0,0.217391,1999,2022
CD014937_pub2_data.rds,5::overall,33,26.0,1.269231,1997,2023
CD014937_pub2_data.rds,6::overall,15,32.0,0.46875,1991,2023
CD014937_pub2_data.rds,7::overall,16,47.0,0.340426,1976,2023
CD014937_pub2_data.rds,8::overall,9,45.0,0.2,1976,2021
CD014937_pub2_data.rds,9::overall,26,37.0,0.702703,1987,2024
CD014944_pub2_data.rds,1::overall,8,14.0,0.571429,2000,2014
CD014959_pub2_data.rds,2::overall,6,34.0,0.176471,1984,2018
CD014959_pub2_data.rds,3::overall,6,34.0,0.176471,1984,2018
CD014959_pub2_data.rds,4::overall,6,34.0,0.176471,1984,2018
CD014960_pub2_data.rds,1::overall,5,16.0,0.3125,1988,2004
CD014965_pub2_data.rds,14::2.0,5,12.0,0.416667,2005,2017
CD014965_pub2_data.rds,1::1.0,13,18.0,0.722222,1998,2016
CD014965_pub2_data.rds,1::2.0,11,15.0,0.733333,2002,2017
CD014965_pub2_data.rds,24::3.0,5,12.0,0.416667,2005,2017
CD014965_pub2_data.rds,25::3.0,5,12.0,0.416667,2005,2017
CD014965_pub2_data.rds,26::3.0,5,12.0,0.416667,2005,2017
CD014965_pub2_data.rds,2::1.0,8,11.0,0.727273,2005,2016
CD014965_pub2_data.rds,5::1.0,5,19.0,0.263158,1998,2017
CD014965_pub2_data.rds,6::1.0,5,19.0,0.263158,1998,2017
CD014965_pub2_data.rds,7::1.0,6,19.0,0.315789,1998,2017
CD014966_pub2_data.rds,1::overall,79,35.0,2.257143,1988,2023
CD014966_pub2_data.rds,2::overall,6,20.0,0.3,2003,2023
CD014966_pub2_data.rds,3::overall,10,24.0,0.416667,1998,2022
CD014966_pub2_data.rds,4::overall,10,24.0,0.416667,1998,2022
CD014967_pub2_data.rds,1::overall,15,23.0,0.652174,1999,2022
CD014967_pub2_data.rds,2::overall,15,22.0,0.681818,1999,2021
CD014967_pub2_data.rds,3::overall,15,23.0,0.652174,1999,2022
CD014967_pub2_data.rds,4::overall,13,23.0,0.565217,1999,2022
CD014967_pub2_data.rds,5::overall,6,8.0,0.75,2013,2021
CD014967_pub2_data.rds,6::overall,9,7.0,1.285714,2015,2022
CD014967_pub2_data.rds,7::overall,5,5.0,1.0,2016,2021
CD014967_pub2_data.rds,8::overall,7,5.0,1.4,2016,2021
CD015003_pub2_data.rds,1::overall,9,19.0,0.473684,1986,2005
CD015003_pub2_data.rds,4::overall,10,32.0,0.3125,1986,2018
CD015014_pub2_data.rds,10::overall,8,16.0,0.5,2006,2022
CD015014_pub2_data.rds,1::overall,7,14.0,0.5,2006,2020
CD015014_pub2_data.rds,28::overall,12,14.0,0.857143,2006,2020
CD015014_pub2_data.rds,29::overall,12,14.0,0.857143,2006,2020
CD015014_pub2_data.rds,2::overall,7,14.0,0.5,2006,2020
CD015014_pub2_data.rds,30::overall,12,14.0,0.857143,2006,2020
CD015014_pub2_data.rds,31::overall,6,14.0,0.428571,2006,2020
CD015014_pub2_data.rds,32::overall,24,32.0,0.75,1990,2022
CD015014_pub2_data.rds,33::overall,24,32.0,0.75,1990,2022
CD015014_pub2_data.rds,34::overall,24,32.0,0.75,1990,2022
CD015014_pub2_data.rds,35::overall,13,32.0,0.40625,1990,2022
CD015014_pub2_data.rds,36::overall,13,32.0,0.40625,1990,2022
CD015014_pub2_data.rds,37::overall,13,32.0,0.40625,1990,2022
CD015014_pub2_data.rds,39::overall,6,15.0,0.4,2005,2020
CD015014_pub2_data.rds,40::overall,5,30.0,0.166667,1990,2020
CD015014_pub2_data.rds,41::overall,5,30.0,0.166667,1990,2020
CD015014_pub2_data.rds,42::overall,5,30.0,0.166667,1990,2020
CD015014_pub2_data.rds,43::overall,5,30.0,0.166667,1990,2020
CD015014_pub2_data.rds,44::overall,6,30.0,0.2,1990,2020
CD015014_pub2_data.rds,5::overall,8,16.0,0.5,2006,2022
CD015014_pub2_data.rds,6::overall,8,16.0,0.5,2006,2022
CD015014_pub2_data.rds,7::overall,8,16.0,0.5,2006,2022
CD015014_pub2_data.rds,8::overall,8,16.0,0.5,2006,2022
CD015014_pub2_data.rds,9::overall,8,16.0,0.5,2006,2022
CD015033_pub2_data.rds,14::overall,11,18.0,0.611111,2004,2022
CD015033_pub2_data.rds,15::overall,11,17.0,0.647059,2006,2023
CD015033_pub2_data.rds,16::overall,5,10.0,0.5,2010,2020
CD015033_pub2_data.rds,1::overall,13,18.0,0.722222,2004,2022
CD015033_pub2_data.rds,2::overall,13,18.0,0.722222,2004,2022
CD015033_pub2_data.rds,3::overall,12,16.0,0.75,2006,2022
CD015033_pub2_data.rds,4::overall,10,17.0,0.588235,2006,2023
CD015033_pub2_data.rds,5::overall,12,17.0,0.705882,2006,2023
CD015033_pub2_data.rds,6::overall,12,17.0,0.705882,2006,2023
CD015038_pub2_data.rds,10::overall,8,25.0,0.32,1995,2020
CD015038_pub2_data.rds,13::overall,11,26.0,0.423077,1995,2021
CD015038_pub2_data.rds,14::overall,9,15.0,0.6,2006,2021
CD015038_pub2_data.rds,15::overall,5,26.0,0.192308,1995,2021
CD015038_pub2_data.rds,1::overall,12,26.0,0.461538,1995,2021
CD015038_pub2_data.rds,2::overall,7,15.0,0.466667,2006,2021
CD015038_pub2_data.rds,4::overall,9,26.0,0.346154,1995,2021
CD015038_pub2_data.rds,7::overall,6,4.0,1.5,2017,2021
CD015040_pub2_data.rds,1::overall,16,9.0,1.777778,2012,2021
CD015040_pub2_data.rds,2::overall,17,9.0,1.888889,2012,2021
CD015040_pub2_data.rds,3::overall,10,9.0,1.111111,2012,2021
CD015042_pub2_data.rds,3::overall,6,19.0,0.315789,1995,2014
CD015060_pub2_data.rds,1::overall,13,17.0,0.764706,1995,2012
CD015060_pub2_data.rds,2::overall,9,23.0,0.391304,1995,2018
CD015064_pub2_data.rds,1::overall,14,13.0,1.076923,2002,2015
CD015066_pub2_data.rds,1::overall,6,14.0,0.428571,2007,2021
CD015083_pub2_data.rds,10::overall,64,19.0,3.368421,2004,2023
CD015083_pub2_data.rds,11::overall,181,22.0,8.227273,2002,2024
CD015083_pub2_data.rds,12::overall,86,20.0,4.3,2002,2022
CD015083_pub2_data.rds,1::overall,130,23.0,5.652174,2000,2023
CD015083_pub2_data.rds,2::overall,110,15.0,7.333333,2009,2024
CD015083_pub2_data.rds,3::overall,73,19.0,3.842105,2004,2023
CD015083_pub2_data.rds,4::overall,85,19.0,4.473684,2004,2023
CD015083_pub2_data.rds,5::overall,299,27.0,11.074074,1997,2024
CD015083_pub2_data.rds,6::overall,365,27.0,13.518519,1997,2024
CD015083_pub2_data.rds,7::overall,75,16.0,4.6875,2008,2024
CD015083_pub2_data.rds,8::overall,67,23.0,2.913043,2000,2023
CD015083_pub2_data.rds,9::overall,54,19.0,2.842105,2004,2023
CD015084_pub2_data.rds,1::overall,5,17.0,0.294118,2002,2019
CD015084_pub2_data.rds,2::overall,5,17.0,0.294118,2002,2019
CD015101_data.rds,1::overall,23,12.0,1.916667,2005,2017
CD015101_data.rds,2::overall,8,8.0,1.0,2005,2013
CD015101_data.rds,3::overall,6,12.0,0.5,2005,2017
CD015120_pub2_data.rds,1::overall,64,21.0,3.047619,2001,2022
CD015122_pub2_data.rds,1::overall,10,8.0,1.25,2013,2021
CD015122_pub2_data.rds,2::overall,5,8.0,0.625,2013,2021
CD015122_pub2_data.rds,3::overall,7,8.0,0.875,2013,2021
CD015122_pub2_data.rds,4::overall,5,8.0,0.625,2013,2021
CD015122_pub2_data.rds,6::overall,6,8.0,0.75,2013,2021
CD015122_pub2_data.rds,7::overall,6,8.0,0.75,2013,2021
CD015122_pub2_data.rds,9::overall,7,8.0,0.875,2013,2021
CD015124_pub2_data.rds,1::1,21,13.0,1.615385,2006,2019
CD015134_pub2_data.rds,3::overall,5,4.0,1.25,2019,2023
CD015134_pub2_data.rds,5::overall,6,4.0,1.5,2019,2023
CD015134_pub2_data.rds,7::overall,6,4.0,1.5,2019,2023
CD015140_pub2_data.rds,10::nan,5,11.0,0.454545,2013,2024
CD015140_pub2_data.rds,11::nan,5,11.0,0.454545,2013,2024
CD015140_pub2_data.rds,12::nan,9,11.0,0.818182,2013,2024
CD015140_pub2_data.rds,13::nan,9,11.0,0.818182,2013,2024
CD015140_pub2_data.rds,1::nan,7,11.0,0.636364,2013,2024
CD015140_pub2_data.rds,3::nan,5,11.0,0.454545,2013,2024
CD015140_pub2_data.rds,4::nan,5,11.0,0.454545,2013,2024
CD015140_pub2_data.rds,6::nan,8,10.0,0.8,2014,2024
CD015145_pub2_data.rds,10::overall,12,12.0,1.0,2011,2023
CD015145_pub2_data.rds,11::overall,12,12.0,1.0,2011,2023
CD015145_pub2_data.rds,12::overall,11,12.0,0.916667,2011,2023
CD015145_pub2_data.rds,13::overall,14,12.0,1.166667,2011,2023
CD015145_pub2_data.rds,14::overall,14,12.0,1.166667,2011,2023
CD015145_pub2_data.rds,15::overall,14,12.0,1.166667,2011,2023
CD015145_pub2_data.rds,16::overall,10,11.0,0.909091,2012,2023
CD015145_pub2_data.rds,1::overall,14,12.0,1.166667,2011,2023
CD015145_pub2_data.rds,3::overall,7,6.0,1.166667,2014,2020
CD015145_pub2_data.rds,4::overall,8,11.0,0.727273,2011,2022
CD015145_pub2_data.rds,6::overall,8,10.0,0.8,2012,2022
CD015145_pub2_data.rds,7::overall,5,11.0,0.454545,2011,2022
CD015145_pub2_data.rds,8::overall,6,11.0,0.545455,2011,2022
CD015145_pub2_data.rds,9::overall,7,10.0,0.7,2011,2021
CD015158_pub2_data.rds,18::overall,8,0.0,8.0,2011,2011
CD015158_pub2_data.rds,19::overall,11,0.0,11.0,2011,2011
CD015158_pub2_data.rds,6::overall,5,0.0,5.0,2011,2011
CD015160_pub2_data.rds,1::overall,20,10.0,2.0,2008,2018
CD015160_pub2_data.rds,2::overall,11,10.0,1.1,2008,2018
CD015160_pub2_data.rds,3::overall,6,10.0,0.6,2008,2018
CD015160_pub2_data.rds,6::overall,5,10.0,0.5,2008,2018
CD015192_pub2_data.rds,1::1.0,5,15.0,0.333333,1984,1999
CD015192_pub2_data.rds,1::2.0,5,15.0,0.333333,1984,1999
CD015192_pub2_data.rds,1::nan,10,33.0,0.30303,1989,2022
CD015192_pub2_data.rds,2::1.0,7,21.0,0.333333,1978,1999
CD015192_pub2_data.rds,2::2.0,5,13.0,0.384615,1984,1997
CD015192_pub2_data.rds,2::nan,8,36.0,0.222222,1986,2022
CD015192_pub2_data.rds,3::nan,7,36.0,0.194444,1986,2022
CD015213_pub2_data.rds,10::overall,19,16.0,1.1875,2005,2021
CD015213_pub2_data.rds,11::overall,8,16.0,0.5,2005,2021
CD015213_pub2_data.rds,12::overall,12,10.0,1.2,2011,2021
CD015213_pub2_data.rds,13::overall,6,7.0,0.857143,2014,2021
CD015213_pub2_data.rds,1::overall,17,12.0,1.416667,2010,2022
CD015213_pub2_data.rds,2::overall,15,23.0,0.652174,1999,2022
CD015213_pub2_data.rds,3::overall,27,23.0,1.173913,1999,2022
CD015213_pub2_data.rds,4::overall,33,23.0,1.434783,1999,2022
CD015213_pub2_data.rds,5::overall,30,18.0,1.666667,2004,2022
CD015213_pub2_data.rds,6::overall,25,17.0,1.470588,2004,2021
CD015213_pub2_data.rds,7::overall,27,23.0,1.173913,1999,2022
CD015213_pub2_data.rds,8::overall,18,17.0,1.058824,2005,2022
CD015213_pub2_data.rds,9::overall,14,15.0,0.933333,2005,2020
CD015215_pub2_data.rds,10::overall,7,25.0,0.28,1991,2016
CD015215_pub2_data.rds,11::overall,5,25.0,0.2,1991,2016
CD015215_pub2_data.rds,12::overall,7,27.0,0.259259,1989,2016
CD015215_pub2_data.rds,13::overall,7,18.0,0.388889,1989,2007
CD015215_pub2_data.rds,14::overall,7,18.0,0.388889,1989,2007
CD015215_pub2_data.rds,15::overall,6,17.0,0.352941,1999,2016
CD015215_pub2_data.rds,16::overall,5,9.0,0.555556,2007,2016
CD015215_pub2_data.rds,1::overall,9,25.0,0.36,1991,2016
CD015215_pub2_data.rds,2::overall,9,33.0,0.272727,1983,2016
CD015215_pub2_data.rds,3::overall,10,26.0,0.384615,1984,2010
CD015215_pub2_data.rds,48::overall,9,0.0,9.0,2000,2000
CD015215_pub2_data.rds,4::overall,11,28.0,0.392857,1983,2011
CD015215_pub2_data.rds,50::overall,9,0.0,9.0,2007,2007
CD015215_pub2_data.rds,52::overall,10,0.0,10.0,2007,2007
CD015215_pub2_data.rds,5::overall,10,38.0,0.263158,1983,2021
CD015215_pub2_data.rds,6::overall,9,26.0,0.346154,1984,2010
CD015215_pub2_data.rds,7::overall,8,23.0,0.347826,1993,2016
CD015215_pub2_data.rds,8::overall,6,25.0,0.24,1991,2016
CD015215_pub2_data.rds,9::overall,7,25.0,0.28,1991,2016
CD015219_pub2_data.rds,10::overall,25,3.0,8.333333,2020,2023
CD015219_pub2_data.rds,11::overall,12,3.0,4.0,2020,2023
CD015219_pub2_data.rds,12::overall,10,2.0,5.0,2020,2022
CD015219_pub2_data.rds,15::overall,18,3.0,6.0,2020,2023
CD015219_pub2_data.rds,1::overall,45,3.0,15.0,2020,2023
CD015219_pub2_data.rds,2::overall,50,3.0,16.666667,2020,2023
CD015219_pub2_data.rds,3::overall,31,3.0,10.333333,2020,2023
CD015219_pub2_data.rds,4::overall,37,3.0,12.333333,2020,2023
CD015219_pub2_data.rds,5::overall,15,2.0,7.5,2020,2022
CD015219_pub2_data.rds,6::overall,6,1.0,6.0,2021,2022
CD015219_pub2_data.rds,8::overall,16,3.0,5.333333,2020,2023
CD015219_pub2_data.rds,9::overall,12,3.0,4.0,2020,2023
CD015229_pub2_data.rds,1::overall,5,24.0,0.208333,1996,2020
CD015229_pub2_data.rds,2::overall,6,27.0,0.222222,1993,2020
CD015229_pub2_data.rds,3::overall,9,28.0,0.321429,1993,2021
CD015229_pub2_data.rds,4::overall,10,25.0,0.4,1996,2021
CD015229_pub2_data.rds,5::overall,5,27.0,0.185185,1993,2020
CD015229_pub2_data.rds,6::overall,10,28.0,0.357143,1993,2021
CD015229_pub2_data.rds,7::overall,11,25.0,0.44,1996,2021
CD015252_pub2_data.rds,3::overall,5,4.0,1.25,1989,1993
CD015254_pub2_data.rds,3::overall,8,24.0,0.333333,1984,2008
CD015254_pub2_data.rds,4::overall,8,24.0,0.333333,1984,2008
CD015254_pub2_data.rds,5::overall,7,24.0,0.291667,1984,2008
CD015254_pub2_data.rds,6::overall,10,13.0,0.769231,1984,1997
CD015254_pub2_data.rds,7::overall,10,12.0,0.833333,1985,1997
CD015254_pub2_data.rds,8::overall,10,12.0,0.833333,1985,1997
CD015254_pub2_data.rds,9::overall,10,12.0,0.833333,1985,1997
CD015284_pub2_data.rds,1::1,14,31.0,0.451613,1992,2023
CD015284_pub2_data.rds,2::1,10,29.0,0.344828,1992,2021
CD015284_pub2_data.rds,2::2,5,7.0,0.714286,2016,2023
CD015284_pub2_data.rds,3::1,8,21.0,0.380952,2000,2021
CD015284_pub2_data.rds,4::1,9,21.0,0.428571,2001,2022
CD015284_pub2_data.rds,5::1,6,10.0,0.6,2011,2021
CD015284_pub2_data.rds,6::1,6,10.0,0.6,2011,2021
CD015314_pub2_data.rds,1::1.0,7,25.0,0.28,1999,2024
CD015314_pub2_data.rds,1::2.0,5,19.0,0.263158,2002,2021
CD015314_pub2_data.rds,1::3.0,7,28.0,0.25,1996,2024
CD015314_pub2_data.rds,1::nan,28,29.0,0.965517,1995,2024
CD015314_pub2_data.rds,2::1.0,6,23.0,0.26087,1999,2022
CD015314_pub2_data.rds,2::2.0,7,25.0,0.28,1996,2021
CD015314_pub2_data.rds,2::3.0,8,13.0,0.615385,2002,2015
CD015326_pub2_data.rds,10::2.0,7,13.0,0.538462,2006,2019
CD015326_pub2_data.rds,11::1.0,6,16.0,0.375,2005,2021
CD015326_pub2_data.rds,11::2.0,7,10.0,0.7,2010,2020
CD015326_pub2_data.rds,11::nan,7,21.0,0.333333,1998,2019
CD015326_pub2_data.rds,13::1.0,5,15.0,0.333333,2005,2020
CD015326_pub2_data.rds,13::2.0,5,6.0,0.833333,2015,2021
CD015326_pub2_data.rds,14::1.0,7,14.0,0.5,2005,2019
CD015326_pub2_data.rds,18::2.0,5,6.0,0.833333,2012,2018
CD015326_pub2_data.rds,19::1.0,9,16.0,0.5625,2005,2021
CD015326_pub2_data.rds,19::2.0,5,6.0,0.833333,2012,2018
CD015326_pub2_data.rds,1::1.0,14,16.0,0.875,2005,2021
CD015326_pub2_data.rds,1::nan,8,21.0,0.380952,1998,2019
CD015326_pub2_data.rds,20::1.0,13,16.0,0.8125,2005,2021
CD015326_pub2_data.rds,21::2.0,8,10.0,0.8,2012,2022
CD015326_pub2_data.rds,22::1.0,7,14.0,0.5,2005,2019
CD015326_pub2_data.rds,22::2.0,9,10.0,0.9,2012,2022
CD015326_pub2_data.rds,23::1.0,10,17.0,0.588235,2005,2022
CD015326_pub2_data.rds,24::3.0,5,14.0,0.357143,2005,2019
CD015326_pub2_data.rds,25::1.0,7,15.0,0.466667,2005,2020
CD015326_pub2_data.rds,26::1.0,7,14.0,0.5,2005,2019
CD015326_pub2_data.rds,2::nan,12,16.0,0.75,2005,2021
CD015326_pub2_data.rds,32::1.0,13,16.0,0.8125,2005,2021
CD015326_pub2_data.rds,33::nan,10,16.0,0.625,2005,2021
CD015326_pub2_data.rds,34::nan,5,13.0,0.384615,2005,2018
CD015326_pub2_data.rds,35::nan,14,16.0,0.875,2005,2021
CD015326_pub2_data.rds,36::nan,16,17.0,0.941176,2005,2022
CD015326_pub2_data.rds,37::nan,10,16.0,0.625,2005,2021
CD015326_pub2_data.rds,38::nan,6,8.0,0.75,2012,2020
CD015326_pub2_data.rds,3::nan,10,16.0,0.625,2004,2020
CD015326_pub2_data.rds,4::nan,21,16.0,1.3125,2005,2021
CD015326_pub2_data.rds,5::nan,17,17.0,1.0,2005,2022
CD015326_pub2_data.rds,6::nan,12,16.0,0.75,2005,2021
CD015326_pub2_data.rds,7::1.0,5,19.0,0.263158,1998,2017
CD015326_pub2_data.rds,8::nan,6,8.0,0.75,2012,2020
CD015328_pub2_data.rds,1::overall,52,25.0,2.08,1997,2022
CD015328_pub2_data.rds,2::overall,52,25.0,2.08,1997,2022
CD015328_pub2_data.rds,3::overall,29,18.0,1.611111,2003,2021
CD015328_pub2_data.rds,4::overall,43,19.0,2.263158,2003,2022
CD015328_pub2_data.rds,5::overall,48,21.0,2.285714,2001,2022
CD015328_pub2_data.rds,6::overall,36,18.0,2.0,2004,2022
CD015328_pub2_data.rds,7::overall,10,11.0,0.909091,2010,2021
CD015328_pub2_data.rds,8::overall,13,10.0,1.3,2011,2021
CD015328_pub2_data.rds,9::overall,10,8.0,1.25,2011,2019
CD015330_pub2_data.rds,1::overall,21,16.0,1.3125,2003,2019
CD015330_pub2_data.rds,2::overall,15,14.0,1.071429,2006,2020
CD015330_pub2_data.rds,3::overall,8,13.0,0.615385,2006,2019
CD015330_pub2_data.rds,4::overall,15,15.0,1.0,2006,2021
CD015330_pub2_data.rds,5::overall,13,16.0,0.8125,2005,2021
CD015330_pub2_data.rds,6::overall,10,16.0,0.625,2006,2022
CD015331_pub2_data.rds,11::overall,29,19.0,1.526316,2002,2021
CD015331_pub2_data.rds,13::overall,10,5.0,2.0,2006,2011
CD015331_pub2_data.rds,15::overall,23,20.0,1.15,2002,2022
CD015331_pub2_data.rds,16::overall,43,20.0,2.15,2002,2022
CD015331_pub2_data.rds,17::overall,27,19.0,1.421053,2002,2021
CD015331_pub2_data.rds,1::overall,27,19.0,1.421053,2002,2021
CD015331_pub2_data.rds,20::overall,8,16.0,0.5,2006,2022
CD015331_pub2_data.rds,22::overall,22,20.0,1.1,2002,2022
CD015331_pub2_data.rds,23::overall,39,20.0,1.95,2002,2022
CD015331_pub2_data.rds,27::overall,16,19.0,0.842105,2003,2022
CD015331_pub2_data.rds,32::overall,16,19.0,0.842105,2003,2022
CD015331_pub2_data.rds,33::overall,27,19.0,1.421053,2003,2022
CD015331_pub2_data.rds,34::overall,8,21.0,0.380952,1999,2020
CD015331_pub2_data.rds,35::overall,14,21.0,0.666667,1999,2020
CD015331_pub2_data.rds,43::overall,7,10.0,0.7,2011,2021
CD015331_pub2_data.rds,44::overall,10,20.0,0.5,2002,2022
CD015331_pub2_data.rds,45::overall,14,20.0,0.7,2002,2022
CD015331_pub2_data.rds,46::overall,6,20.0,0.3,1999,2019
CD015331_pub2_data.rds,47::overall,10,20.0,0.5,1999,2019
CD015331_pub2_data.rds,48::overall,25,23.0,1.086957,1999,2022
CD015331_pub2_data.rds,49::overall,48,23.0,2.086957,1999,2022
CD015331_pub2_data.rds,4::overall,10,10.0,1.0,1999,2009
CD015331_pub2_data.rds,50::overall,18,9.0,2.0,2012,2021
CD015331_pub2_data.rds,52::overall,9,16.0,0.5625,2006,2022
CD015331_pub2_data.rds,53::overall,6,1.0,6.0,2018,2019
CD015331_pub2_data.rds,56::overall,17,16.0,1.0625,2006,2022
CD015331_pub2_data.rds,57::overall,34,16.0,2.125,2006,2022
CD015331_pub2_data.rds,58::overall,5,9.0,0.555556,2009,2018
CD015331_pub2_data.rds,59::overall,5,2.0,2.5,2018,2020
CD015331_pub2_data.rds,5::overall,20,22.0,0.909091,1999,2021
CD015331_pub2_data.rds,64::overall,9,11.0,0.818182,2009,2020
CD015331_pub2_data.rds,65::overall,15,11.0,1.363636,2009,2020
CD015331_pub2_data.rds,6::overall,37,22.0,1.681818,1999,2021
CD015331_pub2_data.rds,71::overall,7,2.0,3.5,2018,2020
CD015331_pub2_data.rds,76::overall,20,22.0,0.909091,1999,2021
CD015331_pub2_data.rds,77::overall,15,18.0,0.833333,2002,2020
CD015331_pub2_data.rds,78::overall,16,22.0,0.727273,1999,2021
CD015331_pub2_data.rds,79::overall,19,22.0,0.863636,1999,2021
CD015331_pub2_data.rds,7::overall,5,12.0,0.416667,2008,2020
CD015331_pub2_data.rds,80::overall,20,22.0,0.909091,1999,2021
CD015331_pub2_data.rds,81::overall,19,22.0,0.863636,1999,2021
CD015331_pub2_data.rds,82::overall,20,22.0,0.909091,1999,2021
CD015331_pub2_data.rds,83::overall,20,22.0,0.909091,1999,2021
CD015331_pub2_data.rds,84::overall,20,22.0,0.909091,1999,2021
CD015331_pub2_data.rds,85::overall,20,22.0,0.909091,1999,2021
CD015331_pub2_data.rds,8::overall,9,12.0,0.75,2008,2020
CD015332_pub2_data.rds,10::overall,11,6.0,1.833333,2014,2020
CD015332_pub2_data.rds,11::overall,8,6.0,1.333333,2014,2020
CD015332_pub2_data.rds,12::overall,8,6.0,1.333333,2014,2020
CD015332_pub2_data.rds,13::overall,10,6.0,1.666667,2014,2020
CD015332_pub2_data.rds,14::overall,7,6.0,1.166667,2014,2020
CD015332_pub2_data.rds,15::overall,10,6.0,1.666667,2014,2020
CD015332_pub2_data.rds,16::overall,12,6.0,2.0,2014,2020
